Daily Date,High,Low,Open,Close
31/12/2007,5.49,5.490083,5.49,5.49
2/1/2008,5.49,5.490008,5.49,5.49
3/1/2008,5.49,5.490019,5.49,5.49
4/1/2008,5.49,5.490068,5.49,5.49
7/1/2008,5.49,5.490045,5.49,5.49
8/1/2008,5.49,5.490036,5.49,5.49
9/1/2008,5.5,5.500015,5.49,5.5
10/1/2008,5.5,5.500070,5.5,5.5
11/1/2008,5.5,5.500093,5.5,5.5
14/01/2008,5.5,5.500053,5.5,5.5
15/01/2008,5.5,5.500009,5.5,5.5
16/01/2008,5.5,5.500076,5.5,5.5
17/01/2008,5.5,5.500040,5.5,5.5
18/01/2008,5.5,5.500046,5.5,5.5
21/01/2008,5.5,5.500049,5.5,5.5
22/01/2008,5.5,5.500021,5.5,5.5
23/01/2008,5.5,5.500033,5.5,5.5
24/01/2008,5.5,5.500010,5.5,5.5
25/01/2008,5.5,5.500059,5.5,5.5
28/01/2008,5.5,5.500017,5.5,5.5
29/01/2008,5.5,5.500093,5.5,5.5
30/01/2008,5.5,5.500010,5.5,5.5
31/01/2008,5.5,5.500044,5.5,5.5
1/2/2008,5.5,5.500027,5.5,5.5
4/2/2008,5.5,5.500087,5.5,5.5
5/2/2008,5.5,5.500075,5.5,5.5
6/2/2008,5.5,5.500027,5.5,5.5
7/2/2008,5.5,5.500067,5.5,5.5
8/2/2008,5.5,5.500026,5.5,5.5
11/2/2008,5.5,5.500009,5.5,5.5
12/2/2008,5.5,5.500003,5.5,5.5
13/02/2008,5.5,5.500032,5.5,5.5
14/02/2008,5.5,5.500079,5.5,5.5
15/02/2008,5.5,5.500030,5.5,5.5
18/02/2008,5.5,5.500024,5.5,5.5
19/02/2008,5.5,5.500048,5.5,5.5
20/02/2008,5.5,5.500025,5.5,5.5
21/02/2008,5.5,5.500034,5.5,5.5
22/02/2008,5.51,5.510004,5.5,5.51
25/02/2008,5.51,5.510048,5.51,5.51
26/02/2008,5.51,5.510021,5.51,5.51
27/02/2008,5.51,5.510086,5.51,5.51
28/02/2008,5.51,5.510059,5.51,5.51
29/02/2008,5.51,5.510075,5.51,5.51
3/3/2008,5.53,5.530093,5.51,5.53
4/3/2008,5.53,5.530033,5.53,5.53
5/3/2008,5.53,5.530054,5.53,5.53
7/3/2008,5.54,5.540008,5.53,5.54
10/3/2008,5.54,5.540063,5.54,5.54
11/3/2008,5.54,5.540041,5.54,5.54
12/3/2008,5.54,5.540096,5.54,5.54
13/03/2008,5.54,5.540011,5.54,5.54
14/03/2008,5.55,5.550092,5.54,5.55
17/03/2008,5.55,5.550062,5.55,5.55
18/03/2008,5.55,5.550035,5.55,5.55
19/03/2008,5.55,5.550015,5.55,5.55
20/03/2008,5.56,5.560048,5.55,5.56
25/03/2008,5.56,5.560022,5.56,5.56
26/03/2008,5.56,5.560099,5.56,5.56
27/03/2008,5.56,5.560013,5.56,5.56
28/03/2008,5.57,5.570003,5.56,5.57
31/03/2008,5.57,5.570035,5.57,5.57
1/4/2008,5.57,5.570055,5.57,5.57
3/4/2008,5.57,5.570092,5.57,5.57
14/04/2008,5.57,5.570054,5.57,5.57
16/04/2008,5.57,5.570041,5.57,5.57
17/04/2008,5.57,5.570085,5.57,5.57
18/04/2008,5.57,5.570083,5.57,5.57
21/04/2008,5.57,5.570067,5.57,5.57
22/04/2008,5.57,5.570072,5.57,5.57
23/04/2008,5.57,5.570100,5.57,5.57
24/04/2008,5.57,5.570034,5.57,5.57
25/04/2008,5.57,5.570050,5.57,5.57
30/04/2008,5.59,5.590041,5.59,5.59
2/5/2008,6,6.000070,5.59,6
5/5/2008,6,6.000018,6,6
6/5/2008,6,6.000042,6,6
7/5/2008,6,6.000054,6,6
8/5/2008,6,6.000081,6,6
9/5/2008,6,6.000054,6,6
12/5/2008,6,6.000043,6,6
13/05/2008,6,6.000051,6,6
14/05/2008,6,6.000023,6,6
15/05/2008,6,6.000062,6,6
16/05/2008,6,6.000049,6,6
19/05/2008,6,6.000068,6,6
20/05/2008,6,6.000089,6,6
21/05/2008,6,6.000037,6,6
22/05/2008,6,6.000030,6,6
23/05/2008,6,6.000029,6,6
27/05/2008,6,6.000015,6,6
28/05/2008,6,6.000053,6,6
29/05/2008,6,6.000022,6,6
30/05/2008,6,6.000058,6,6
2/6/2008,6,6.000036,6,6
3/6/2008,6,6.000088,6,6
4/6/2008,6,6.000048,6,6
5/6/2008,6,6.000019,6,6
6/6/2008,6,6.000068,6,6
9/6/2008,6,6.000075,6,6
10/6/2008,6.01,6.010061,6,6.01
11/6/2008,6.01,6.010078,6.01,6.01
12/6/2008,6.01,6.010016,6.01,6.01
13/06/2008,6.01,6.010081,6.01,6.01
16/06/2008,6.01,6.010020,6.01,6.01
17/06/2008,6.1,6.100096,6.01,6.1
18/06/2008,6.11,6.110007,6.1,6.11
19/06/2008,6.11,6.110006,6.11,6.11
20/06/2008,6.11,6.110079,6.11,6.11
23/06/2008,6.11,6.110038,6.11,6.11
24/06/2008,6.11,6.110046,6.11,6.11
25/06/2008,6.11,6.110012,6.11,6.11
26/06/2008,6.11,6.110012,6.11,6.11
27/06/2008,6.11,6.110017,6.11,6.11
30/06/2008,6.11,6.110005,6.11,6.11
2/7/2008,6.11,6.110071,6.11,6.11
3/7/2008,6.11,6.110053,6.11,6.11
4/7/2008,6.11,6.110056,6.11,6.11
7/7/2008,6.11,6.110022,6.11,6.11
8/7/2008,6.11,6.110047,6.11,6.11
9/7/2008,6.15,6.150075,6.11,6.15
10/7/2008,6.15,6.150075,6.15,6.15
11/7/2008,6.15,6.150040,6.15,6.15
14/07/2008,6.15,6.150090,6.15,6.15
15/07/2008,6.15,6.150075,6.15,6.15
16/07/2008,6.15,6.150009,6.15,6.15
17/07/2008,6.15,6.150063,6.15,6.15
18/07/2008,6.15,6.150071,6.15,6.15
21/07/2008,6.15,6.150002,6.15,6.15
22/07/2008,6.16,6.160043,6.15,0
23/07/2008,6.16,6.160040,6.16,6.16
24/07/2008,6.16,6.160028,6.16,6.16
25/07/2008,6.16,6.160099,6.16,6.16
28/07/2008,6.16,6.160080,6.16,6.16
29/07/2008,6.16,6.160070,6.16,6.16
30/07/2008,6.16,6.160042,6.16,6.16
31/07/2008,6.16,6.160073,6.16,6.16
1/8/2008,6.17,6.170028,6.16,6.17
4/8/2008,6.17,6.170036,6.17,6.17
5/8/2008,6.17,6.170043,6.17,6.17
6/8/2008,6.17,6.170094,6.17,6.17
7/8/2008,6.17,6.170012,6.17,6.17
8/8/2008,6.2,6.200065,6.17,6.2
11/8/2008,6.2,6.200035,6.2,6.2
12/8/2008,6.2,6.200010,6.2,6.2
13/08/2008,6.2,6.200019,6.2,6.2
14/08/2008,6.2,6.200008,6.2,6.2
15/08/2008,7.2,7.200043,6.2,7.2
18/08/2008,7.2,7.200096,7.2,7.2
19/08/2008,7.2,7.200054,7.2,7.2
20/08/2008,7.2,7.200049,7.2,7.2
21/08/2008,7.2,7.200097,7.2,7.2
22/08/2008,7.2,7.200022,7.2,7.2
23/08/2008,5.48,5.480038,5.48,5.48
25/08/2008,7.2,7.200040,7.2,7.2
26/08/2008,7.2,7.200028,7.2,7.2
27/08/2008,7.2,7.200050,7.2,7.2
28/08/2008,7.2,7.200014,7.2,7.2
29/08/2008,7.2,7.200052,7.2,7.2
1/9/2008,7.2,7.200097,7.2,7.2
2/9/2008,7.2,7.200056,7.2,7.2
3/9/2008,7.2,7.200091,7.2,7.2
4/9/2008,7.2,7.200066,7.2,7.2
5/9/2008,7.2,7.200044,7.2,7.2
8/9/2008,7.21,7.210069,7.2,7.21
9/9/2008,7.21,7.210006,7.21,7.21
10/9/2008,7.22,7.220076,7.21,7.22
11/9/2008,7.6,7.600070,7.22,7.6
12/9/2008,7.6,7.600050,7.6,7.6
15/09/2008,7.6,7.600016,7.6,7.6
16/09/2008,7.6,7.600022,7.6,7.6
17/09/2008,7.6,7.600033,7.6,7.6
18/09/2008,7.6,7.600078,7.6,7.6
19/09/2008,7.6,7.600005,7.6,7.6
22/09/2008,7.6,7.600052,7.6,7.6
23/09/2008,7.6,7.600076,7.6,7.6
24/09/2008,7.6,7.600080,7.6,7.6
25/09/2008,7.6,7.600033,7.6,7.6
26/09/2008,7.6,7.600097,7.6,7.6
29/09/2008,7.6,7.600080,7.6,7.6
1/10/2008,7.6,7.600067,7.6,7.6
2/10/2008,7.6,7.600091,7.6,7.6
3/10/2008,7.6,7.600088,7.6,7.6
6/10/2008,7.6,7.600042,7.6,7.6
7/10/2008,7.6,7.600012,7.6,7.6
8/10/2008,7.6,7.600095,7.6,7.6
9/10/2008,7.6,7.600080,7.6,7.6
10/10/2008,7.6,7.600070,7.6,7.6
13/10/2008,7.6,7.600040,7.6,7.6
14/10/2008,7.6,7.600002,7.6,7.6
15/10/2008,7.6,7.600017,7.6,7.6
17/10/2008,7.6,7.600016,7.6,7.6
17/10/2008,7.6,7.600051,7.6,7.6
17/10/2008,7.6,7.600041,7.6,7.6
20/10/2008,7.6,7.600011,7.6,7.6
21/10/2008,7.6,7.600028,7.6,7.6
22/10/2008,7.6,7.600064,7.6,7.6
23/10/2008,7.6,7.600085,7.6,7.6
24/10/2008,7.6,7.600050,7.6,7.6
27/10/2008,7.6,7.600019,7.6,7.6
28/10/2008,7.6,7.600090,7.6,7.6
29/10/2008,7.6,7.600037,7.6,7.6
30/10/2008,7.6,7.600032,7.6,7.6
31/10/2008,7.6,7.600077,7.6,7.6
3/11/2008,7.6,7.600022,7.6,7.6
4/11/2008,7.6,7.600045,7.6,7.6
5/11/2008,7.6,7.600024,7.6,7.6
6/11/2008,7.6,7.600088,7.6,7.6
7/11/2008,7.6,7.600061,7.6,7.6
10/11/2008,7.6,7.600037,7.6,7.6
11/11/2008,7.6,7.600039,7.6,7.6
12/11/2008,7.6,7.600086,7.6,7.6
13/11/2008,7.6,7.600059,7.6,7.6
14/11/2008,7.6,7.600093,7.6,7.6
17/11/2008,7.6,7.600052,7.6,7.6
18/11/2008,7.6,7.600033,7.6,7.6
19/11/2008,7.6,7.600087,7.6,7.6
20/11/2008,7.6,7.600026,7.6,7.6
21/11/2008,7.6,7.600026,7.6,7.6
24/11/2008,7.6,7.600018,7.6,7.6
25/11/2008,7.6,7.600035,7.6,7.6
26/11/2008,7.6,7.600000,7.6,7.6
27/11/2008,7.6,7.600074,7.6,7.6
28/11/2008,7.6,7.600084,7.6,7.6
1/12/2008,7.6,7.600028,7.6,7.6
2/12/2008,7.6,7.600070,7.6,7.6
3/12/2008,7.6,7.600040,7.6,7.6
4/12/2008,7.6,7.600081,7.6,7.6
9/12/2008,7.6,7.600074,7.6,7.6
10/12/2008,7.6,7.600044,7.6,7.6
11/12/2008,7.6,7.600008,7.6,7.6
12/12/2008,7.6,7.600041,7.6,7.6
15/12/2008,7.6,7.600034,7.6,7.6
16/12/2008,7.6,7.600071,7.6,7.6
17/12/2008,7.6,7.600031,7.6,7.6
17/12/2008,7.6,7.600080,7.6,7.6
18/12/2008,7.6,7.600015,7.6,
18/12/2008,7.6,7.600059,7.6,7.6
19/12/2008,7.6,7.600096,7.6,7.6
22/12/2008,7.6,7.600024,7.6,7.6
23/12/2008,7.6,7.600094,7.6,7.6
24/12/2008,7.6,7.600011,7.6,7.6
29/12/2008,7.6,7.600098,7.6,7.6
30/12/2008,7.6,7.600063,7.6,7.6
31/12/2008,7.6,7.600060,7.6,7.6
2/1/2009,7.6,7.600090,7.6,7.6
5/1/2009,7.6,7.600057,7.6,7.6
6/1/2009,7.6,7.600025,7.6,7.6
7/1/2009,7.6,7.600086,7.6,7.6
8/1/2009,7.6,7.600007,7.6,7.6
9/1/2009,7.6,7.600044,7.6,7.6
12/1/2009,7.6,7.600076,7.6,7.6
13/01/2009,7.6,7.600025,7.6,7.6
14/01/2009,7.6,7.600038,7.6,7.6
15/01/2009,7.6,7.600040,7.6,7.6
16/01/2009,7.6,7.600053,7.6,7.6
19/01/2009,7.6,7.600027,7.6,7.6
20/01/2009,7.6,7.600058,7.6,7.6
21/01/2009,7.6,7.600021,7.6,7.6
22/01/2009,7.6,7.600008,7.6,7.6
23/01/2009,7.6,7.600090,7.6,7.6
26/01/2009,7.6,7.600011,7.6,7.6
27/01/2009,7.6,7.600065,7.6,7.6
28/01/2009,7.6,7.600090,7.6,7.6
29/01/2009,7.6,7.600023,7.6,7.6
30/01/2009,7.6,7.600095,7.6,7.6
2/2/2009,7.6,7.600085,7.6,7.6
3/2/2009,7.6,7.600044,7.6,7.6
4/2/2009,7.6,7.600049,7.6,7.6
5/2/2009,7.6,7.600077,7.6,7.6
6/2/2009,7.6,7.600083,7.6,7.6
9/2/2009,7.6,7.600038,7.6,7.6
10/2/2009,7.6,7.600020,7.6,7.6
11/2/2009,7.6,7.600033,7.6,7.6
12/2/2009,7.6,7.600041,7.6,7.6
13/02/2009,7.6,7.600015,7.6,7.6
16/02/2009,7.6,7.600062,7.6,7.6
17/02/2009,7.6,7.600010,7.6,7.6
18/02/2009,7.6,7.600021,7.6,7.6
19/02/2009,7.6,7.600069,7.6,7.6
20/02/2009,7.6,7.600050,7.6,7.6
23/02/2009,7.6,7.600018,7.6,7.6
24/02/2009,7.6,7.600099,7.6,7.6
25/02/2009,7.6,7.600047,7.6,7.6
26/02/2009,7.6,7.600000,7.6,7.6
27/02/2009,7.6,7.600043,7.6,7.6
2/3/2009,7.6,7.600029,7.6,7.6
3/3/2009,7.6,7.600075,7.6,7.6
4/3/2009,7.6,7.600089,7.6,7.6
5/3/2009,7.6,7.600082,7.6,7.6
9/3/2009,7.6,7.600018,7.6,7.6
10/3/2009,7.6,7.600011,7.6,7.6
11/3/2009,7.6,7.600001,7.6,7.6
12/3/2009,7.6,7.600015,7.6,7.6
13/03/2009,7.6,7.600038,7.6,7.6
16/03/2009,7.6,7.600019,7.6,7.6
17/03/2009,7.6,7.600098,7.6,7.6
18/03/2009,7.6,7.600087,7.6,7.6
19/03/2009,7.6,7.600058,7.6,7.6
20/03/2009,7.6,7.600073,7.6,7.6
23/03/2009,7.6,7.600015,7.6,7.6
24/03/2009,7.6,7.600026,7.6,7.6
25/03/2009,7.6,7.600003,7.6,7.6
26/03/2009,7.6,7.600083,7.6,7.6
27/03/2009,7.6,7.600078,7.6,7.6
30/03/2009,7.6,7.600079,7.6,7.6
31/03/2009,7.6,7.600033,7.6,7.6
1/4/2009,7.6,7.600045,7.6,7.6
2/4/2009,7.6,7.600056,7.6,7.6
3/4/2009,7.6,7.600080,7.6,7.6
23/04/2009,7.6,7.600056,7.6,7.6
24/04/2009,7.6,7.600020,7.6,7.6
27/04/2009,7.6,7.600021,7.6,7.6
28/04/2009,7.6,7.600036,7.6,7.6
29/04/2009,7.6,7.600057,7.6,7.6
30/04/2009,7.6,7.600034,7.6,7.6
4/5/2009,7.6,7.600053,7.6,7.6
5/5/2009,7.6,7.600043,7.6,7.6
6/5/2009,7.6,7.600057,7.6,7.6
7/5/2009,7.6,7.600005,7.6,7.6
8/5/2009,7.6,7.600055,7.6,7.6
11/5/2009,7.6,7.600021,7.6,7.6
12/5/2009,7.6,7.600096,7.6,7.6
13/05/2009,7.6,7.600093,7.6,7.6
14/05/2009,7.6,7.600099,7.6,7.6
15/05/2009,7.6,7.600084,7.6,7.6
18/05/2009,7.6,7.600041,7.6,7.6
19/05/2009,7.6,7.600081,7.6,7.6
20/05/2009,7.6,7.600099,7.6,7.6
21/05/2009,7.6,7.600026,7.6,7.6
22/05/2009,7.6,7.600017,7.6,7.6
26/05/2009,7.6,7.600069,7.6,7.6
27/05/2009,7.6,7.600002,7.6,7.6
28/05/2009,7.6,7.600034,7.6,7.6
29/05/2009,7.6,7.600069,7.6,7.6
1/6/2009,7.6,7.600011,7.6,7.6
2/6/2009,7.6,7.600011,7.6,7.6
3/6/2009,7.6,7.600029,7.6,7.6
4/6/2009,7.6,7.600040,7.6,7.6
5/6/2009,7.6,7.600056,7.6,7.6
8/6/2009,7.6,7.600031,7.6,7.6
9/6/2009,7.6,7.600030,7.6,7.6
10/6/2009,7.6,7.600081,7.6,7.6
11/6/2009,7.6,7.600031,7.6,7.6
12/6/2009,7.6,7.600038,7.6,7.6
15/06/2009,7.6,7.600040,7.6,7.6
16/06/2009,7.6,7.600084,7.6,7.6
17/06/2009,7.6,7.600041,7.6,7.6
18/06/2009,7.6,7.600072,7.6,7.6
19/06/2009,7.6,7.600066,7.6,7.6
22/06/2009,7.6,7.600041,7.6,7.6
23/06/2009,7.6,7.600095,7.6,7.6
24/06/2009,7.6,7.600065,7.6,7.6
25/06/2009,7.6,7.600052,7.6,7.6
26/06/2009,7.6,7.600022,7.6,7.6
29/06/2009,7.6,7.600058,7.6,7.6
30/06/2009,7.6,7.600075,7.6,7.6
2/7/2009,7.6,7.600046,7.6,7.6
3/7/2009,7.6,7.600090,7.6,7.6
6/7/2009,7.6,7.600028,7.6,7.6
7/7/2009,7.6,7.600067,7.6,7.1
8/7/2009,7.6,7.600089,7.1,6.8
9/7/2009,7.6,7.600028,6.8,6.8
10/7/2009,7.6,7.600037,6.8,6.8
13/07/2009,7.6,7.600001,6.8,6.8
14/07/2009,7.6,7.600029,6.8,6.8
15/07/2009,7.6,7.600098,6.8,6.8
16/07/2009,7.6,7.600076,6.8,6.8
17/07/2009,7.6,7.600058,6.8,6.8
20/07/2009,7.6,7.600061,6.8,6.8
21/07/2009,7.6,7.600027,6.8,6.8
22/07/2009,7.6,7.600051,6.8,7.5
23/07/2009,7.6,7.600079,7.5,7.5
24/07/2009,7.6,7.600086,7.5,7.5
27/07/2009,7.6,7.600009,7.5,7.5
28/07/2009,7.6,7.600054,7.5,7.5
29/07/2009,7.6,7.600042,7.5,7.5
30/07/2009,7.6,7.600007,7.5,7.5
31/07/2009,7.6,7.600045,7.5,7.5
3/8/2009,7.6,7.600070,7.5,7.5
4/8/2009,7.6,7.600050,7.5,7.5
5/8/2009,7.6,7.600041,7.5,7.5
6/8/2009,7.6,7.600095,7.5,7.5
7/8/2009,7.6,7.600098,7.5,7.5
10/8/2009,7.6,7.600059,7.5,7.5
11/8/2009,7.6,7.600053,7.5,7.5
12/8/2009,7.6,7.600062,7.5,7.5
13/08/2009,7.6,7.600009,7.5,7.5
14/08/2009,7.6,7.600018,7.5,7.5
17/08/2009,7.6,7.600028,7.5,7.5
18/08/2009,7.6,7.600002,7.5,7.5
19/08/2009,7.6,7.600015,7.5,7.5
20/08/2009,7.6,7.600042,7.5,7.5
21/08/2009,7.6,7.600055,7.5,7.5
24/08/2009,7.6,7.600056,7.5,7.5
25/08/2009,7.6,7.600078,7.5,7.5
26/08/2009,7.6,7.600004,7.5,7.5
27/08/2009,7.6,7.600041,7.5,7.5
28/08/2009,7.6,7.600006,7.5,7.5
31/08/2009,7.6,7.600031,7.5,7.5
1/9/2009,7.6,7.600060,7.5,7.5
2/9/2009,7.6,7.600052,7.5,7.5
3/9/2009,7.6,7.600060,7.5,7.5
4/9/2009,7.6,7.600033,7.5,7.5
7/9/2009,7.6,7.600091,7.5,7.5
8/9/2009,7.6,7.600077,7.5,7.5
9/9/2009,7.6,7.600058,7.5,7.5
10/9/2009,7.6,7.600043,7.5,7.5
11/9/2009,7.6,7.600073,7.5,7.5
14/09/2009,7.6,7.600016,7.5,7
15/09/2009,7.6,7.600006,7,7
16/09/2009,7.6,7.600024,7,7
17/09/2009,7.6,7.600076,7,7
18/09/2009,7.6,7.600095,7,7
22/09/2009,7.6,7.600035,7,7
23/09/2009,7.6,7.600068,7,7
24/09/2009,7.6,7.600079,7,7
25/09/2009,7.6,7.600004,7,7
28/09/2009,7.6,7.600079,7,7
29/09/2009,7.6,7.600048,7,7
30/09/2009,7.6,7.600021,7,7
1/10/2009,7.6,7.600060,7,7
2/10/2009,7.6,7.600091,7,7
5/10/2009,7.6,7.600095,7,7
6/10/2009,7.6,7.600065,7,7
7/10/2009,7.6,7.600001,7,7
8/10/2009,7.6,7.600066,7,7
9/10/2009,7.6,7.600096,7,7
12/10/2009,7.6,7.600001,7,7
13/10/2009,7.6,7.600095,7,7
14/10/2009,7.6,7.600007,7,7
15/10/2009,7.6,7.600029,7,7
16/10/2009,7.6,7.600058,7,7
19/10/2009,7.6,7.600081,7,7
20/10/2009,7.6,7.600004,7,7
21/10/2009,7.6,7.600005,7,7
22/10/2009,7.6,7.600056,7,7
23/10/2009,7.6,7.600031,7,7
26/10/2009,7.6,7.600041,7,7
27/10/2009,7.6,7.600051,7,7
28/10/2009,7.6,7.600073,7,7
29/10/2009,7.6,7.600045,7,7
30/10/2009,7.6,7.600032,7,6.8
2/11/2009,7.6,7.600007,6.8,6.8
3/11/2009,7.6,7.600041,6.8,6.8
4/11/2009,7.6,7.600057,6.8,6.8
5/11/2009,7.6,7.600076,6.8,6.8
6/11/2009,7.6,7.600058,6.8,6.8
9/11/2009,7.6,7.600065,6.8,6.8
10/11/2009,7.6,7.600081,6.8,6.8
11/11/2009,7.6,7.600042,6.8,6.8
12/11/2009,7.6,7.600080,6.8,6.8
13/11/2009,7.6,7.600072,6.8,6.8
16/11/2009,7.6,7.600069,6.8,6.8
17/11/2009,7.6,7.600073,6.8,6.8
18/11/2009,7.6,7.600019,6.8,6.8
19/11/2009,7.6,7.600077,6.8,6.8
20/11/2009,7.6,7.600007,6.8,6.8
23/11/2009,7.6,7.600025,6.8,6.8
24/11/2009,7.6,7.600095,6.8,6.8
25/11/2009,7.6,7.600082,6.8,6.8
26/11/2009,7.6,7.600022,6.8,6.8
30/11/2009,7.6,7.600018,6.8,6.8
1/12/2009,7.6,7.600024,6.8,6.8
2/12/2009,7.6,7.600093,6.8,6.8
3/12/2009,7.6,7.600026,6.8,6.8
