Date,High,Low,Open,Close
8/13/2007,20,15.8,20,20
8/14/2007,20.05,15.8,20,20.05
8/15/2007,20.05,15.8,20.05,20.05
8/16/2007,20.05,15.8,20.05,20.05
8/17/2007,20.05,15.8,20.05,20.05
8/18/2007,20.05,15.8,20.05,20.05
8/19/2007,20.05,15.8,20.05,20.05
8/20/2007,20.05,15.8,20.05,20.05
8/21/2007,20.05,15.8,20.05,20.05
8/22/2007,21,15.8,20.05,21
8/23/2007,21,15.8,21,21
8/24/2007,21,15.8,21,21
8/25/2007,21,15.8,21,21
8/26/2007,21,15.8,21,21
8/27/2007,21,15.8,21,21
8/28/2007,21,15.8,21,21
8/29/2007,21,15.8,21,21
8/30/2007,21,15.8,21,21
8/31/2007,21,15.8,21,21
9/1/2007,21.5,15.8,21,21.5
9/2/2007,22.5,15.8,21.5,22.5
9/3/2007,22.5,15.8,22.5,22.5
9/4/2007,22.5,15.8,22.5,22.5
9/5/2007,22.5,15.8,22.5,22.5
9/6/2007,22.5,15.8,22.5,22.5
9/7/2007,22.5,15.8,22.5,22.5
9/8/2007,22.5,15.8,22.5,22.5
9/9/2007,22.5,15.8,22.5,22.5
9/10/2007,22.5,15.8,22.5,22.5
9/11/2007,22.5,15.8,22.5,22.5
9/12/2007,22.5,15.8,22.5,22.5
9/13/2007,23,15.8,22.5,23
9/14/2007,23.5,15.8,23,23.5
9/15/2007,24,15.8,23.5,24
9/16/2007,24,15.8,24,24
9/17/2007,24,15.8,24,24
9/18/2007,24,15.8,24,24
9/19/2007,24.1,15.8,24,24.1
9/20/2007,24.1,15.8,24.1,24.1
9/21/2007,24.1,15.8,24.1,24.1
9/22/2007,24.1,15.8,24.1,24.1
9/23/2007,24.1,15.8,24.1,24.1
9/24/2007,24.1,15.8,24.1,24.1
9/25/2007,24.1,15.8,24.1,24.1
9/26/2007,24.1,15.8,24.1,24.1
9/27/2007,24.11,15.8,24.1,24.11
9/28/2007,24.11,15.8,24.11,24.11
9/29/2007,24.12,15.8,24.11,24.12
9/30/2007,24.12,15.8,24.12,24.12
10/1/2007,24.12,15.8,24.12,24.12
10/2/2007,24.12,15.8,24.12,24.12
10/3/2007,24.13,15.8,24.12,24.13
10/4/2007,24.13,15.8,24.13,24.13
10/5/2007,24.13,15.8,24.13,24.13
10/6/2007,24.13,15.8,24.13,24.13
10/7/2007,24.13,15.8,24.13,24.13
10/8/2007,24.13,15.8,24.13,24.13
10/9/2007,24.13,15.8,24.13,24.13
10/10/2007,24.13,15.8,24.13,24.13
10/11/2007,24.13,15.8,24.13,24.13
10/12/2007,24.13,15.8,24.13,24.13
10/13/2007,24.13,15.8,24.13,24.13
10/14/2007,24.13,15.8,24.13,24.13
10/15/2007,24.13,15.8,24.13,24.13
10/16/2007,24.13,15.8,24.13,24.13
10/17/2007,24.13,15.8,24.13,24.13
10/18/2007,24.13,15.8,24.13,24.13
10/19/2007,24.13,15.8,24.13,24.13
10/20/2007,25.37,15.8,24.13,25.37
10/21/2007,25.37,15.8,25.37,25.37
10/22/2007,25.37,15.8,25.37,25.37
10/23/2007,25.37,15.8,25.37,25.37
10/24/2007,25.37,15.8,25.37,25.37
10/25/2007,25.37,15.8,25.37,25.37
10/26/2007,25.37,15.8,25.37,25.37
10/27/2007,25.37,15.8,25.37,25.37
10/28/2007,25.37,15.8,25.37,25.37
10/29/2007,25.37,15.8,25.37,25.37
10/30/2007,26,15.8,25.37,26
10/31/2007,26,15.8,26,26
11/1/2007,26,15.8,26,26
11/2/2007,26,26,26,26
11/3/2007,26,26,26,26
11/4/2007,26,26,26,26
11/5/2007,26,26,26,26
11/6/2007,26,26,26,26
11/7/2007,26,26,26,26
11/8/2007,26,26,26,26
11/9/2007,26.1,26,26,26.1
11/10/2007,26.1,26,26.1,26.1
11/11/2007,26.1,26,26.1,26.1
11/12/2007,26.1,26,26.1,26.1
11/13/2007,26.6,26,26.1,26.6
11/14/2007,26.6,26,26.6,26.6
11/15/2007,26.6,26,26.6,26.6
11/16/2007,26.6,26,26.6,26.6
11/17/2007,26.6,26,26.6,26.6
11/18/2007,26.6,26,26.6,26.6
11/19/2007,26.6,26,26.6,26.6
11/20/2007,26.6,26,26.6,26.6
11/21/2007,26.6,26,26.6,26.6
11/22/2007,26.6,26,26.6,26.6
11/23/2007,26.6,26,26.6,26.6
11/24/2007,26.6,26,26.6,26.6
11/25/2007,26.6,26,26.6,26.6
11/26/2007,26.6,26,26.6,26.6
11/27/2007,26.6,26,26.6,26.6
11/28/2007,26.6,26,26.6,26.6
11/29/2007,26.6,26,26.6,26.6
11/30/2007,26.6,26,26.6,26.6
12/1/2007,26.6,26,26.6,26.6
12/2/2007,26.6,26,26.6,26.6
12/3/2007,26.6,26,26.6,26.6
12/4/2007,26.61,26,26.6,26.61
12/5/2007,26.61,26,26.61,26.61
12/6/2007,26.61,26,26.61,26.61
12/7/2007,26.63,26,26.61,26.63
12/8/2007,26.63,26,26.63,26.63
12/9/2007,26.63,26,26.63,26.63
12/10/2007,26.63,26,26.63,26.63
12/11/2007,26.64,26,26.63,26.64
12/12/2007,26.65,26,26.64,26.65
12/13/2007,26.65,26,26.65,26.65
12/14/2007,26.65,26,26.65,26.65
12/15/2007,26.65,26,26.65,26.65
12/16/2007,26.65,26,26.65,26.65
12/17/2007,26.66,26,26.65,26.66
12/18/2007,26.66,26,26.66,26.66
12/19/2007,26.67,26,26.66,26.67
12/20/2007,26.67,26,26.67,26.67
12/21/2007,26.67,26,26.67,26.67
12/22/2007,26.77,26,26.67,26.77
12/23/2007,26.77,26,26.77,26.77
12/24/2007,26.77,26,26.77,26.77
12/25/2007,26.77,26,26.77,26.77
12/26/2007,26.77,26,26.77,26.77
12/27/2007,26.77,26,26.77,26.77
12/28/2007,26.77,26,26.77,26.77
12/29/2007,26.77,26,26.77,26.77
12/30/2007,26.77,26,26.77,26.77
12/31/2007,26.77,26,26.77,26.77
1/1/2008,26.77,26,26.77,26.77
1/2/2008,26.77,26,26.77,26.77
1/3/2008,26.77,26,26.77,26.77
1/4/2008,26.77,26,26.77,26.77
1/5/2008,26.77,26,26.77,26.77
1/6/2008,26.77,26,26.77,26.77
1/7/2008,26.77,26,26.77,26.77
1/8/2008,26.77,26,26.77,26.77
1/9/2008,26.77,26,26.77,26.77
1/10/2008,26.77,26,26.77,26.77
1/11/2008,26.77,26,26.77,26.77
1/12/2008,26.77,26,26.77,26.77
1/13/2008,26.8,26,26.77,26.8
1/14/2008,26.8,26,26.8,26.8
1/15/2008,26.8,26,26.8,26.8
1/16/2008,26.8,26,26.8,26.8
1/17/2008,26.8,26,26.8,26.8
1/18/2008,26.8,26,26.8,26.8
1/19/2008,26.8,26,26.8,26.8
1/20/2008,26.8,26,26.8,26.8
1/21/2008,26.8,26,26.8,26.8
1/22/2008,26.8,26,26.8,26.8
1/23/2008,27,26,26.8,27
1/24/2008,27,26,27,27
1/25/2008,27,26,27,27
1/26/2008,27,26,27,27
1/27/2008,27.05,26,27,27.05
1/28/2008,27.05,26,27.05,27.05
1/29/2008,27.05,26,27.05,27.05
1/30/2008,27.06,26,27.05,27.06
1/31/2008,27.07,26,27.06,27.07
2/1/2008,27.07,26,27.07,27.07
2/2/2008,27.08,26,27.07,27.08
2/3/2008,27.09,26,27.08,27.09
2/4/2008,27.09,26,27.09,27.09
2/5/2008,27.09,26,27.09,27.09
2/6/2008,27.09,26,27.09,27.09
2/7/2008,27.09,26,27.09,27.09
2/8/2008,27.1,26,27.09,27.1
2/9/2008,27.1,26,27.1,27.1
2/10/2008,27.14,26,27.1,27.14
2/11/2008,27.14,26,27.14,27.14
2/12/2008,27.14,26,27.14,27.14
2/13/2008,27.14,26,27.14,27.14
2/14/2008,27.14,26,27.14,27.14
2/15/2008,27.14,26,27.14,27.14
2/16/2008,27.14,26,27.14,27.14
2/17/2008,29.8,26,27.14,29.8
2/18/2008,29.8,26,29.8,29.8
2/19/2008,29.8,26,29.8,29.8
2/20/2008,29.8,26,29.8,29.8
2/21/2008,29.8,26,29.8,29.8
2/22/2008,29.81,26,29.8,29.81
2/23/2008,30.5,26,29.81,30.5
2/24/2008,30.5,26,30.5,30.5
2/25/2008,30.8,26,30.5,30.8
2/26/2008,30.8,26,30.8,30.8
2/27/2008,30.81,26,30.8,30.81
2/28/2008,30.83,26,30.81,30.83
2/29/2008,30.83,26,30.83,30.83
3/1/2008,30.83,26,30.83,30.83
3/2/2008,30.83,26,30.83,30.83
3/3/2008,30.83,26,30.83,30.83
3/4/2008,30.84,26,30.83,30.84
3/5/2008,30.84,26,30.84,30.84
3/6/2008,30.84,26,30.84,30.84
3/7/2008,30.9,26,30.84,30.9
3/8/2008,35.01,26,30.9,35.01
3/9/2008,35.01,26,35.01,35.01
3/10/2008,35.06,26,35.01,35.06
3/11/2008,35.08,26,35.06,35.08
3/12/2008,35.08,26,35.08,35.08
3/13/2008,35.08,26,35.08,35.08
3/14/2008,35.08,26,35.08,35.08
3/15/2008,35.1,26,35.08,35.1
3/16/2008,35.15,26,35.1,35.15
3/17/2008,35.16,26,35.15,0
3/18/2008,36,26,35.16,36
3/19/2008,36,26,36,36
3/20/2008,36.1,26,36,36.1
3/21/2008,36.11,26,36.1,36.11
3/22/2008,36.11,26,36.11,36.11
3/23/2008,36.12,26,36.11,36.12
3/24/2008,36.12,26,36.12,36.12
3/25/2008,37.05,26,36.12,37.05
3/26/2008,37.05,26,37.05,37.05
3/27/2008,37.06,26,37.05,37.06
3/28/2008,37.06,26,37.06,37.06
3/29/2008,37.06,26,37.06,37.06
3/30/2008,37.07,26,37.06,37.07
3/31/2008,37.07,26,37.07,37.07
4/1/2008,37.07,26,37.07,37.07
4/2/2008,37.07,26,37.07,37.07
4/3/2008,37.07,26,37.07,37.07
4/4/2008,37.07,26,37.07,37.07
4/5/2008,37.07,26,37.07,37.07
4/6/2008,38,26,37.07,38
4/7/2008,38,26,38,38
4/8/2008,38,26,38,38
4/9/2008,38,26,38,38
4/10/2008,20,15.8,20,20
4/11/2008,38,26,38,38
4/12/2008,38,26,38,38
4/13/2008,38,26,38,38
4/14/2008,38,26,38,38
4/15/2008,38,26,38,38
4/16/2008,38,26,38,38
4/17/2008,38,26,38,38
4/18/2008,38,26,38,38
4/19/2008,38,26,38,38
4/20/2008,38,26,38,38
4/21/2008,38,26,38,38
4/22/2008,38,26,38,38
4/23/2008,38,26,38,38
4/24/2008,38,26,38,38
4/25/2008,38,26,38,38
4/26/2008,38,26,38,38
4/27/2008,38,26,38,38
4/28/2008,38,26,38,38
4/29/2008,38,26,38,38
4/30/2008,38,26,38,38
5/1/2008,38,26,38,38
5/2/2008,38,26,38,38
5/3/2008,38,26,38,38
5/4/2008,38,26,38,38
5/5/2008,38,26,38,38
5/6/2008,38,26,38,38
5/7/2008,38,26,38,38
5/8/2008,38,26,38,38
5/9/2008,38,26,38,38
5/10/2008,38,26,38,38
5/11/2008,38,26,38,38
5/12/2008,38,26,38,38
5/13/2008,38,26,38,38
5/14/2008,38,26,38,38
5/15/2008,38,26,38,38
5/16/2008,38,26,38,38
5/17/2008,38,26,38,38
5/18/2008,38,26,38,38
5/19/2008,38,26,38,38
5/20/2008,38,26,38,38
5/21/2008,38,26,38,38
5/22/2008,38,26,38,38
5/23/2008,38,26,38,38
5/24/2008,38,26,38,38
5/25/2008,38,26,38,38
5/26/2008,38,26,38,38
5/27/2008,38,26,38,38
5/28/2008,38,26,38,38
5/29/2008,38,26,38,38
5/30/2008,38,26,38,38
5/31/2008,38,26,38,38
6/1/2008,38,26,38,38
6/2/2008,38,26,38,38
6/3/2008,38,26,38,38
6/4/2008,38,26,38,38
6/5/2008,38,26,38,38
6/6/2008,38,26,38,38
6/7/2008,38,26,38,38
6/8/2008,38,26,38,38
6/9/2008,38,26,38,38
6/10/2008,38,26,38,38
6/11/2008,38,26,38,38
6/12/2008,38,26,38,38
6/13/2008,38,26,38,38
6/14/2008,38,26,38,38
6/15/2008,38,26,38,38
6/16/2008,38,26,38,38
6/17/2008,38,26,38,38
6/18/2008,38,26,38,38
6/19/2008,38,26,38,38
6/20/2008,38,26,38,38
6/21/2008,38,26,38,38
6/22/2008,38,26,38,38
6/23/2008,38,26,38,38
6/24/2008,38,26,38,38
6/25/2008,38,26,38,38
6/26/2008,38,26,38,38
6/27/2008,38,26,38,38
6/28/2008,38,26,38,38
6/29/2008,38,26,38,38
6/30/2008,38,26,38,38
7/1/2008,38,26,38,38
7/2/2008,38,26,38,38
7/3/2008,38,26,38,38
7/4/2008,38,26,38,38
7/5/2008,38,26,38,38
7/6/2008,38,26,38,38
7/7/2008,38,26,38,38
7/8/2008,38,26,38,38
7/9/2008,38,26,38,38
7/10/2008,38,26,38,38
7/11/2008,38,38,38,38
7/12/2008,38,38,38,38
7/13/2008,38,38,38,38
7/14/2008,38,38,38,38
7/15/2008,38,38,38,38
7/16/2008,38,38,38,38
7/17/2008,38,38,38,38
7/18/2008,38,38,38,38
7/19/2008,38,38,38,38
7/20/2008,38,38,38,38
7/21/2008,38,38,38,38
7/22/2008,38,38,38,38
7/23/2008,38,38,38,38
7/24/2008,38,38,38,38
7/25/2008,38,38,38,38
7/26/2008,38,38,38,38
7/27/2008,38,38,38,38
7/28/2008,38,38,38,38
7/29/2008,38,38,38,38
7/30/2008,38,38,38,38
7/31/2008,38,38,38,38
8/1/2008,38,38,38,38
8/2/2008,38,38,38,38
8/3/2008,38,38,38,38
8/4/2008,38,38,38,38
8/5/2008,38,38,38,38
8/6/2008,38,38,38,38
8/7/2008,38,38,38,38
8/8/2008,38,38,38,38
8/9/2008,38,38,38,38
8/10/2008,38,38,38,38
8/11/2008,38,38,38,38
8/12/2008,38,38,38,38
8/13/2008,38,38,38,38
8/14/2008,38,38,38,38
8/15/2008,38,38,38,38
8/16/2008,38,38,38,38
8/17/2008,38,38,38,38
8/18/2008,38,38,38,38
8/19/2008,38,38,38,38
8/20/2008,38,38,38,38
8/21/2008,38,38,38,38
8/22/2008,38,38,38,38
8/23/2008,38,38,38,38
8/24/2008,38,38,38,38
8/25/2008,38,38,38,38
8/26/2008,38,38,38,38
8/27/2008,38,38,38,38
8/28/2008,38,38,38,38
8/29/2008,38,38,38,38
8/30/2008,38,38,38,38
8/31/2008,38,38,38,38
9/1/2008,38,38,38,38
9/2/2008,38,38,38,38
9/3/2008,38,38,38,38
9/4/2008,38,38,38,38
9/5/2008,38,38,38,38
9/6/2008,38,38,38,38
9/7/2008,38,38,38,38
9/8/2008,38,38,38,38
9/9/2008,38,38,38,38
9/10/2008,38,38,38,38
9/11/2008,38,38,38,38
9/12/2008,38,38,38,38
9/13/2008,38,32.3,38,32.3
9/14/2008,38,32.3,32.3,32.3
9/15/2008,38,32.3,32.3,32.3
9/16/2008,38,32.3,32.3,32.3
9/17/2008,38,32.3,32.3,32.3
9/18/2008,38,32.3,32.3,32.3
9/19/2008,38,32.3,32.3,32.3
9/20/2008,38,32.3,32.3,32.3
9/21/2008,38,32.3,32.3,32.3
9/22/2008,38,32.3,32.3,32.3
9/23/2008,38,32.3,32.3,32.3
9/24/2008,38,32.3,32.3,32.3
9/25/2008,38,32.3,32.3,32.3
9/26/2008,38,32.3,32.3,32.3
9/27/2008,38,32.3,32.3,32.3
9/28/2008,38,32.29,32.3,32.29
9/29/2008,38,32.29,32.3,32.29
9/30/2008,38,32.29,32.3,32.29
10/1/2008,38,32.29,32.3,32.29
10/2/2008,38,32.29,32.3,32.29
10/3/2008,38,32.29,32.3,32.29
10/4/2008,38,32.29,32.3,32.29
10/5/2008,38,29,32.29,29
10/6/2008,38,29,32.29,29
10/7/2008,38,29,32.29,29
10/8/2008,38,29,32.29,29
10/9/2008,38,29,32.29,29
10/10/2008,38,29,32.29,29
10/11/2008,38,29,32.29,29
10/12/2008,38,29,32.29,29
10/13/2008,38,29,32.29,29
10/14/2008,38,29,32.29,29
10/15/2008,38,29,32.29,29
10/16/2008,38,29,32.29,29
10/17/2008,38,29,32.29,29
10/18/2008,38,29,32.29,29
10/19/2008,38,29,32.29,29
10/20/2008,38,29,32.29,29
10/21/2008,38,29,32.29,29
10/22/2008,38,29,32.29,29
10/23/2008,38,29,32.29,29
10/24/2008,38,29,32.29,29
10/25/2008,38,29,32.29,29
10/26/2008,38,29,32.29,29
10/27/2008,38,29,32.29,29
10/28/2008,38,29,32.29,29
10/29/2008,38,29,29,29
10/30/2008,38,29,29,29
10/31/2008,38,29,29,29
11/1/2008,38,29,29,29
11/2/2008,38,29,29,29
11/3/2008,38,29,29,29
11/4/2008,38,29,29,29
11/5/2008,38,29,29,29
11/6/2008,38,29,29,29
11/7/2008,38,29,29,29
11/8/2008,38,29,29,29
11/9/2008,38,29,29,29
11/10/2008,38,29,29,29
11/11/2008,38,29,29,29
11/12/2008,38,29,29,29
11/13/2008,38,29,29,29
11/14/2008,38,29,29,29
11/15/2008,38,29,29,29
11/16/2008,38,29,29,29
11/17/2008,38,29,29,29
11/18/2008,38,29,29,29
11/19/2008,38,29,29,29
11/20/2008,38,29,29,29
11/21/2008,38,29,29,29
11/22/2008,38,29,29,29
11/23/2008,38,29,29,29
11/24/2008,38,29,29,29
11/25/2008,38,29,29,29
11/26/2008,38,29,29,29
11/27/2008,38,29,29,29
11/28/2008,38,29,29,29
11/29/2008,38,29,29,29
11/30/2008,38,29,29,29
12/1/2008,38,29,29,29
12/2/2008,38,29,29,29
12/3/2008,38,29,29,29
12/4/2008,38,29,29,29
12/5/2008,38,29,29,29
12/6/2008,38,29,29,29
12/7/2008,38,29,29,29
12/8/2008,38,29,29,29
12/9/2008,38,29,29,29
12/10/2008,38,29,29,29
12/11/2008,38,29,29,29
12/12/2008,38,29,29,29
12/13/2008,38,29,29,29
12/14/2008,38,29,29,29
12/15/2008,38,29,29,29
12/16/2008,38,29,29,29
12/17/2008,38,29,29,29
12/18/2008,38,29,29,29
12/19/2008,38,29,29,29
12/20/2008,38,29,29,29
12/21/2008,38,29,29,29
12/22/2008,38,29,29,29
12/23/2008,38,29,29,29
12/24/2008,38,29,29,29
12/25/2008,38,29,29,29
12/26/2008,38,29,29,29
12/27/2008,38,29,29,29
12/28/2008,38,29,29,29
12/29/2008,38,29,29,29
12/30/2008,38,29,29,29
12/31/2008,38,29,29,29
1/1/2009,38,29,29,29
1/2/2009,38,29,29,29
1/3/2009,38,29,29,29
1/4/2009,38,29,29,29
1/5/2009,38,29,29,29
1/6/2009,38,29,29,29
1/7/2009,38,29,29,29.01
1/8/2009,38,29,29.01,29.01
1/9/2009,38,29,29.01,29.01
1/10/2009,38,29,29.01,29.01
1/11/2009,38,29,29.01,29.01
1/12/2009,38,29,29.01,29.01
1/13/2009,38,29,29.01,29.01
1/14/2009,38,29,29.01,29.2
1/15/2009,38,29,29.2,29.2
1/16/2009,38,29,29.2,29.2
1/17/2009,38,29,29.2,29.25
1/18/2009,38,29,29.25,29.25
1/19/2009,38,29,29.25,29.25
1/20/2009,38,29,29.25,29.25
1/21/2009,38,29,29.25,29.25
1/22/2009,38,29,29.25,29.25
1/23/2009,38,29,29.25,29.25
1/24/2009,38,29,29.25,29.25
1/25/2009,38,29,29.25,29.25
1/26/2009,38,29,29.25,29.25
1/27/2009,38,29,29.25,29.25
1/28/2009,38,29,29.25,29.25
1/29/2009,38,29,29.25,29.25
1/30/2009,38,29,29.25,29.25
1/31/2009,38,29,29.25,29.25
2/1/2009,38,29,29.25,29.25
2/2/2009,38,29,29.25,29.25
2/3/2009,38,29,29.25,29.25
2/4/2009,38,29,29.25,29.25
2/5/2009,38,29,29.25,30
2/6/2009,38,29,30,30
2/7/2009,38,29,30,30
2/8/2009,38,29,30,30
2/9/2009,38,29,30,30
2/10/2009,38,29,30,30
2/11/2009,38,29,30,30
2/12/2009,38,29,30,30
2/13/2009,38,29,30,30
2/14/2009,38,29,30,30
2/15/2009,38,29,30,30
2/16/2009,38,29,30,30
2/17/2009,38,29,30,30
2/18/2009,38,29,30,30
2/19/2009,38,29,30,30
2/20/2009,38,29,30,30
2/21/2009,38,29,30,30
2/22/2009,38,29,30,30
2/23/2009,38,29,30,30
2/24/2009,38,29,30,30
2/25/2009,38,29,30,30
2/26/2009,38,29,30,30
2/27/2009,38,29,30,30
2/28/2009,38,29,30,30
3/1/2009,38,29,30,30
3/2/2009,38,29,30,30
3/3/2009,38,29,30,30
3/4/2009,38,29,30,30
3/5/2009,38,29,30,30
3/6/2009,38,29,30,30
3/7/2009,38,29,30,30
3/8/2009,30,30,30,30
3/9/2009,30,30,30,30
3/10/2009,30,30,30,30
3/11/2009,30,30,30,30
3/12/2009,30,30,30,30
3/13/2009,30,30,30,30
3/14/2009,30,30,30,30
3/15/2009,30,30,30,30
3/16/2009,30,30,30,30
3/17/2009,30,30,30,30
3/18/2009,30,30,30,30
3/19/2009,30,30,30,30
3/20/2009,30,30,30,30
3/21/2009,30,30,30,30
3/22/2009,30,30,30,30
3/23/2009,30,30,30,30
3/24/2009,30.2,30,30,30.2
3/25/2009,30.2,30,30.2,30.2
3/26/2009,30.2,30,30.2,30.2
3/27/2009,30.2,30,30.2,30.2
3/28/2009,30.2,30,30.25,30.31
3/29/2009,30.2,30,30.35,30.35
3/30/2009,30.2,30,30.35,30.35
3/31/2009,30.39,30,30.39,30.39
4/1/2009,30.39,30,30.39,30.39
4/2/2009,30.45,30,30.45,30.45
4/3/2009,30.66,30,30.58,30.66
4/4/2009,30.66,30,30.66,30.66
4/5/2009,30.66,30,30.66,30.66
4/6/2009,30.66,30,30.66,30.66
4/7/2009,30.7,30,30.66,30.7
4/8/2009,30.7,30,30.7,30.7
4/9/2009,30.7,30,30.7,30.7
4/10/2009,30.7,30,30.7,30.7
4/11/2009,30.7,30,30.7,30.7
4/12/2009,30.85,30,30.72,30.85
4/13/2009,31,30,31,31
4/14/2009,31,30,31.05,31.05
4/15/2009,31,30,31,31
4/16/2009,31,30,31.05,31.05
4/17/2009,31,30,31.05,31.05
4/18/2009,31,30,31.05,31.05
4/19/2009,31,30,31.05,31.05
4/20/2009,31.2,30,31.05,31.2
4/21/2009,31.22,30,31.2,31.22
4/22/2009,31.23,30,31.23,31.23
4/23/2009,31.23,30,31.23,31.23
4/24/2009,31.23,30,31.23,31.23
4/25/2009,31.23,30,31.23,31.23
4/26/2009,31.3,30,31.26,31.3
4/27/2009,31.33,30,31.3,31.33
4/28/2009,31.33,30,31.3,31.33
4/29/2009,31.37,30,31.37,31.37
4/30/2009,31.37,30,31.37,31.37
5/1/2009,32,30,31.37,32
5/2/2009,32.08,30,31.37,32.08
5/3/2009,32.08,30,31.37,32.08
5/4/2009,32.25,30,32.09,32.25
5/5/2009,32.64,30,32.09,32.64
5/6/2009,32.75,30,32.75,32.75
5/7/2009,32.85,30,32.85,32.85
5/8/2009,32.85,30,32.85,32.85
5/9/2009,32.9,30,32.85,32.9
5/10/2009,32.9,30,32.85,32.9
5/11/2009,32.9,30,32.85,32.9
5/12/2009,32.9,30,32.85,32.9
5/13/2009,33.4,30,33.4,33.4
5/14/2009,33.4,30,33.4,33.4
5/15/2009,33.4,30,33.4,33.4
5/16/2009,33.4,30,33.4,33.4
5/17/2009,33.4,30,33.4,33.4
5/18/2009,34.52,30,33.4,34.52
5/19/2009,36.69,30,33.4,36.69
5/20/2009,39.71,30,33.4,39.71
5/21/2009,39.71,30,33.4,39.71
5/22/2009,39.71,30,33.4,39.71
5/23/2009,39.71,30,33.4,39.71
5/24/2009,39.71,30,33.4,39.71
5/25/2009,39.71,30,33.4,39.71
5/26/2009,39.72,30,39.71,39.72
5/27/2009,40.01,30,39.72,40.01
5/28/2009,40.01,30,39.72,40.01
5/29/2009,40.01,30,39.72,40.01
5/30/2009,40.01,30,39.72,40.01
5/31/2009,40.01,30,39.72,40.01
6/1/2009,40.01,30,39.72,40.01
6/2/2009,40.5,30,40.01,40.5
6/3/2009,40.5,30,40.01,40.5
6/4/2009,40.5,30,40.01,40.5
6/5/2009,40.55,30,40.01,40.55
6/6/2009,40.55,30,40.55,38
6/7/2009,40.59,30,38,40.59
6/8/2009,41.5,30,40.59,41.5
6/9/2009,41.5,30,40.59,41.5
6/10/2009,41.5,30,40.59,41.5
6/11/2009,41.5,30,40.59,41.5
6/12/2009,41.5,30,40.59,41.5
6/13/2009,41.51,30,41.5,41.51
6/14/2009,41.51,30,41.5,41.51
6/15/2009,41.65,30,41.51,41.65
6/16/2009,42.12,30,41.65,42.12
6/17/2009,42.12,30,41.65,42.12
6/18/2009,42.12,30,41.65,42.12
6/19/2009,42.14,30,41.65,42.14
6/20/2009,42.14,30,41.65,42.14
6/21/2009,42.5,30,41.65,42.5
6/22/2009,42.5,30,42.5,42.5
6/23/2009,42.5,30,42.5,42.5
6/24/2009,42.5,30,42.5,42.5
6/25/2009,42.5,30,42.5,42.56
6/26/2009,42.65,30,42.56,42.65
6/27/2009,42.7,30,42.65,42.7
6/28/2009,42.7,30,42.7,42.7
6/29/2009,42.7,30,42.8,42.8
6/30/2009,42.7,30,42.8,42.8
7/1/2009,42.7,30,42.8,42.8
7/2/2009,42.7,30,42.8,42.8
7/3/2009,42.7,30,42.8,42.8
7/4/2009,42.7,30,42.8,42.8
7/5/2009,42.7,30,42.9,42.9
7/6/2009,42.7,30,42.9,42.9
7/7/2009,42.7,30,42.9,42.9
7/8/2009,42.7,30,42.9,42.9
7/9/2009,42.7,30,42.9,42.9
7/10/2009,42.7,30,42.9,40.55
7/11/2009,42.9,30,42.9,42.9
7/12/2009,42.9,30,42.9,42.9
7/13/2009,42.9,30,42.7,42.7
7/14/2009,42.9,30,42.7,42.7
7/15/2009,42.9,30,42.7,42.7
7/16/2009,42.9,30,42.7,42.7
7/17/2009,42.9,30,42.7,42.7
7/18/2009,42.9,30,42.7,42.72
7/19/2009,42.9,30,42.7,42.72
7/20/2009,42.9,30,42.7,42.72
7/21/2009,42.9,30,42.73,42.73
7/22/2009,42.9,30,42.73,42.73
7/23/2009,42.9,30,42.73,42.73
7/24/2009,42.9,30,42.73,42.75
7/25/2009,42.9,30,42.73,42.75
7/26/2009,43,30,42.73,43
7/27/2009,43,30,42.73,43
7/28/2009,43,30,42.73,43
7/29/2009,43,30,42.73,43
7/30/2009,43,30,42.73,43
7/31/2009,43,30,42.73,43
8/1/2009,43,30,42.73,43
8/2/2009,43,30,42.73,43
8/3/2009,43.05,30,42.73,43.05
8/4/2009,43.05,30,42.73,43.05
8/5/2009,43.05,30,42.73,43.05
8/6/2009,43.05,30,42.73,43.05
8/7/2009,43.05,30,42.73,43.05
8/8/2009,43.05,30,42.73,43.05
8/9/2009,43.05,30,42.73,43.05
8/10/2009,43.05,30,42.73,43.05
8/11/2009,43.05,30,42.73,43.05
8/12/2009,43.05,30,43.05,43.06
8/13/2009,43.05,30,43.05,43.06
8/14/2009,43.05,30,43.05,43.1
8/15/2009,43.05,30,43.1,43.11
8/16/2009,43.05,30,43.1,43.11
8/17/2009,43.05,30,43.1,43.11
8/18/2009,43.05,30,43.11,43.12
8/19/2009,43.05,30,43.11,43.12
8/20/2009,43.05,30,43.11,43.12
8/21/2009,43.05,30,43.12,43.15
8/22/2009,43.05,30,43.12,43.15
8/23/2009,43.05,30,43.12,43.15
8/24/2009,43.16,30,43.15,43.16
8/25/2009,43.16,30,43.15,43.16
8/26/2009,43.16,30,43.15,43.16
8/27/2009,43.2,30,43.15,43.2
8/28/2009,43.2,30,43.15,43.2
8/29/2009,43.2,30,43.2,43.22
8/30/2009,44,30,43.22,44
8/31/2009,44,30,43.22,44
9/1/2009,44,30,43.22,44
9/2/2009,44,30,43.22,44
9/3/2009,44,30,43.22,44
9/4/2009,44,30,43.22,44
9/5/2009,44,30,43.22,44
9/6/2009,44,30,43.22,44
9/7/2009,44,30,43.22,44
9/8/2009,44,30,43.22,44
9/9/2009,44,30,43.22,44
